tweet
شهد النادي الأهلي اليوم الأحد 19 / 3 / 2023 العديد من الأخبار الرياضية المهمة، أبرزها: طلب الموافقة على الحضور الجماهيرى بالسعة الكاملة لاستاد القاهرة فى مباراة الأهلي والهلال..
تأهل الجيش الملكى المغربي إلى ربع نهائي الكونفدرالية الأفريقية بعد الفوز على بيراميدز في المباراة التي جمعتهما مساء اليوم الأحد..
أسفرت نتائج اليوم الثانى من بطولة دورى سلة الكراسى المتحركة للرجال والتى تنظمها اللجنة البارالمبية، برئاسة الدكتور حسام الدين مصطفى، بمجمع صالات الدكتور حسن مصطفى عن فوز المنيا على دمنهور..
قدم لاعبو نادى سموحة لكرة اليد، شكوى ضد إدارة الفريق السكندرى لاتحاد اليد، لعدم الحصول على مستحقاتهم منذ 4 أشهر أى منذ نوفمبر وديسمبر 2022
أصدرت اللجنة المكلفة بإدارة نادى الإسماعيلى، برئاسة اللواء أبو بكر الحديدى، بيانا تنفى فيه ما تم تناولته صفحات التواصل الاجتماعى..
شهد نادى الزمالك، اليوم الأحد، الموافق 19/ 3/ 2023 العديد من الأحداث المهمة، جاء فى مقدمتها، أسامة نبيه يعتذر عن عدم الاستمرار فى منصبه بالزمالك بعد وداع بطولة أفريقيا..
فاز فريق سيدات الكرة الطائرة بنادى الزمالك على نظيره سموحة بنتيجة 3/0 فى ثانى أيام دور الثمانية من البلاي أوف لدوري كرة الطائرة سيدات..
عقد مسئولو النادي الأهلي جلسة أمس السبت مع السويسري مارسيل كولر، بعد العودة مع بعثة الفريق الأحمر من الكاميرون عقب انتهاء مباراة القطن الكاميروني..
قرر مسئولو نادي الداخلية تمديد عقد محمود طلعت، لاعب الفريق، لمدة 3 مواسم إضافية أخرى..
أنهى بيراميدز الشوط الأول متعادلا بنتيجة سلبية مع نظيره الجيش الملكى المغربي في المباراة المقامة بينهما حاليا باستاد الأمير مولاي عبد الله بالرباط..
غاب خالد عيد، المدير الفنى لفريق الترسانة، عن تدريب الفريق اليوم، استعدادا لمواجهة المصرية للاتصالات المقرر لها الثلاثاء المقبل..
شهدت الرياضة المصرية اليوم الأحد 19 / 3 / 2023 العديد من الأحداث المهمة، أبرزها طلب النادى الأهلى حضورا جماهيريا كاملا فى مباراته أمام الهلال السودانى..
انتهى الوقت الأصلي من مباراة المقاولون العرب مع حرس الحدود بالتعادل السلبي في المباراة التي تجمعهما مساء اليوم الأحد على استاد عثمان أحمد عثمان بالجبل الأخضر..
قرر الجهاز الفني للمنتخب الأولمبي لكرة القدم، بقيادة البرازيلى روجيريو ميكالى، السماح لوسائل الإعلام بحضور 15 دقيقة من مران غد، الاثنين، استعدادا لمواجهة زامبيا.
"خضع محمد أبو جبل ، حارس مرمى فريق البنك الأهلى، لاختبار طبي بعد إصابته في العضلة الضامة، وأكد الاختبار جاهزية أبو جبل لمواجهة الزمالك فى كأس رابطة الأندية.
"
"فاز فيوتشر على أسكو دي كارا التوجولي بثلاثية نظيفة، فى المباراة التى جمعتهما مساء اليوم الأحد باستاد ""الأهلى والسلام"".."
أعلن البرتغالي جايمي باتشيكو، المدير الفني لفريق بيراميدز، تشكيل فريقه لمواجهة الجيش الملكي فى كأس الكونفدرالية الأفريقية.
نجح حرس الحدود في التأهل إلى دور الثمانية لبطولة كأس الرابطة المصرية على حساب المقاولون العرب بعد الفوز بركلات الترجيح بنتيجة 6 / 5
أعلن عبد الباقى جمال المدير الفنى لفريق غزل المحلة قائمة اللاعبين التى سوف تواجه الإسماعيلى غدا ضمن مباريات دور الـ16 من عمر بطولة كأس رابطة الأندية.
انتهى الوقت الأصلي من مباراة المقاولون العرب مع حرس الحدود بالتعادل السلبي في المباراة التي تجمعهما باستاد عثمان أحمد عثمان بالجبل الأخضر.
أنهى فيوتشر الشوط الأول متقدماً على إسكو دي كارا التوجولي بهدف نظيف سجله على الفيل فى الدقيقة 41 من عمر المباراة المقامة حالياً بين الفريقين باستاد الأهلى والسلام.
"أعلن مسئولو اتحاد الكرة الطائرة مواعيد مباريات "" بلاى أوف "" نصف نهائى دورى الرجال الممتاز للموسم المحلى 2022/2023."
"انتهى الشوط الأول من مباراة المقاولون العرب مع حرس الحدود بالتعادل السلبي في المباراة التي تجمعهما مساء اليوم، الأحد، باستاد عثمان أحمد عثمان.
"
أعلن الصربى زوران مانولوفيتش المدير الفني للفريق الأول لكرة القدم بنادى الاتحاد السكندرى قائمة فريقه استعداداً لمواجهة فاركو.
"حسم التعادل السلبى مواجهة المنصورة مع بلدية المحلة، فى المباراة التى جمعتهما اليوم الأحد، فى إطار افتتاح منافسات الجولة الثالثة عشر من مجموعة بحرى والإسكندرية فى دورى القسم الثانى.
"
أرسل النادي الأهلى خطابًا اليوم إلى اللواء محمود توفيق، وزير الداخلية، يطلب فيه موافقته على الحضور الجماهيرى بالسعة الكاملة لاستاد القاهرة فى مباراة الأهلي والهلال.
فاز فريق سيدات الكرة الطائرة بالنادى الأهلى على الزهور بنتيجة 1/3 فى ثانى أيام دور الثمانية من البلاي أوف لدورى كرة الطائرة سيدات.
أعلن أحمد صالح مدرب عام فريق الأخضر الليبى، ضمن الجهاز المعاون لعبد الحميد بسيونى، تأجيل مباراة فريقه أمام مارومو جالانتس الجنوب إفريقي، والتي كان من المقرر إقامتها اليوم الأحد.
انضم لاعبو الأهلى والزمالك إلى معسكر المنتخب الأوليمبي، استعدادا لمباراتي زامبيا فى المرحلة الثالثة والأخيرة من التصفيات المؤهلة لبطولة كأس الأمم الأفريقية.
"شهد اليوم الأحد، 19/3/2023، العديد من الأحداث الرياضية المهمة، وأبرزها، تعديل موعد مباراة الجيش الملكى وبيراميدز بسبب البث وتغيير الساعة بالمغرب.
"
"يتصدر بيراميدز المجموعة برصيد 8 نقاط، ويأتي الجيش الملكي فى المركز الثاني برصيد 7 نقاط
"
تشهد مباراة فيوتشر وإسكو دي كارا التوجولي، التى تجمع الفريقين مساء اليوم بالكونفدرالية، تواجد على ماهر فى قيادة الفريق لأول مرة من على مقاعد البدلاء.
"يلتقى فريق المقاولون العرب ، فى الخامسة مساء اليوم الأحد، فريق حرس الحدود باستاد عثمان أحمد عثمان بالجبل الأخضر.
"
أعلن أسامة نبيه اعتذاره رسمياً عن منصب المدرب العام بالفريق الأول لكرة القدم بنادى الزمالك ، وذلك بعد الخسارة من شباب بلوزداد فى الجولة الخامسة من دوري أبطال أفريقيا.
يخضع التونسى حمزة المثلوثى، ظهير أيمن فريق الكرة الأول بنادي الزمالك، لاختبار طبى جديد من أجل تحديد موقفه من المشاركة فى التدريبات الجماعية لفريقه.
يستعد إيهاب عبد الرحمن لاعب منتخب ألعاب القوى للسفر إلى أستراليا للدخول فى معسكر خارجى مع مدربه فى إطار الاستعداد للمشاركة في بطولة الجمهورية للكبار.
قرر اتحاد الكرة تأجيل مباريات دور الـ32 لبطولة كأس مصر موسم 2022 -2023، والتى كان من المقرر إقامتها فى الفترة من 14 إلى 19 مارس الجارى بدون اللاعبين الدوليين.
"أخطر الاتحاد الأفريقي لكرة القدم ""كاف"" بعثة نادي بيراميدز فى العاصمة المغربية الرباط، بإجراء تعديل جديد فى موعد مباراة الفريق أمام الجيش الملكي المغربي."
أعلن الجهاز الفنى لفريق كرة القدم بالنادى الإسماعيلى بقيادة حمزة الجمل قائمة اللاعبين لمباراة المحلة، والمقرر إقامتها غدا الاثنين على ملعب غزل المحلة.
"أعلنت لجنة المسابقات باتحاد كرة السلة ترتيب جدول سيدات كرة السلة للمراكز من الأول للثامن، وذلك بعد انتهاء منافسات الجولة الحادية عشرة. 
"
يتصدر بيراميدز المجموعة برصيد 8 نقاط، ويأتي الجيش الملكي فى المركز الثاني برصيد 7 نقاط، ويحل فيوتشر فى المركز الثالث برصيد 5 نقاط، فيما يأتى بطل توجو فى المركز الأخير برصيد نقطة واحدة.
ينتظر مسئولو الأهلى القرار النهائي لرابطة الأندية المحترفة على طلب المارد الأحمر تأجيل مباراة المصري البورسعيدى فى دور الستة عشر.
"يعانى فريق الاتحاد السكندرى تحت القيادة الفنية للصربي زوران من غيابات مؤثرة، ضربت صفوف الفريق بسبب مشاركة لاعبيه في منتخبات بلادهم.
"
"يعد على زين نجم منتخب مصر المحترف فى صفوف دينامو بوخارست الروماني من أبرز محترفى المنتخب لما إكتسبه من خبرات طوال مسيرته الإحترافية ليصبح نجم من طراز أوروبى داخل صفوف الفراعنة .
"
"يختتم فريق الإسماعيلى بقيادة حمزة الجمل تدريباته اليوم، الأحد، استعداداً لمواجهة غزل المحلة المقرر لها الرابعة عصر غد..
"
"يحصل كولر على إجازة حتى نهاية الأسبوع الجاري قبل العودة لقيادة تدريبات الأهلي الجماعية في غياب اللاعبين الدوليين..
"
فى السادسة مساء اليوم، يستضيف فريق فيوتشر نظيره إسكو دي كارا التوجولي فى المباراة التي تجمع الفريقين ضمن منافسات الجولة الخامسة من دور المجموعات ببطولة كأس الكونفدرالي..
"أعلنت لجنة المسابقات باتحاد كرة السلة برئاسة أحمد كامل عن مواجهات الدور ربع النهائي من بطولة دورى السوبر والتى تقام الاسبوع المقبل .
"
اعتذر أسامة نبيه عن عدم الاستمرار فى منصب المدرب العام بالفريق الأول لكرة القدم بنادى الزمالك ، وذلك بعد الخسارة من شباب بلوزداد.
حقق يوسف محمد لاعب منتخب السباحة البارالمبى،  الرقم القياسى فى سباق 150 متر متنوع بزمن قدره 3:59:76 فى كأس العالم للسباحة من ذوى الاعاقة والتى تقام بمدينة شيفيلد الإنجليزية
"يحتل صن داونز صدارة المجموعة الثانية برصيد 11 نقطة، بينما يأتي الهلال السوداني في المركز الثاني برصيد 10 نقاط
"
" حدد البرتغالى روى فيتوريا المدير الفنى لمنتخب مصر الأول، 26 مارس الجارى موعداً للسفر إلى مالاوى لخوض مباراة الإياب المحدد لها 28 من نفس الشهر
"
"يحصل كولر على إجازة حتى نهاية الأسبوع الجاري قبل العودة لقيادة تدريبات الأهلي الجماعية في غياب اللاعبين الدوليين.
"
تقام اليوم، الأحد، 4 مباريات فى إطار ثاني مباريات منافسات دور الثمانية من البلاي أوف لدوري كرة الطائرة سيدات للموسم الرياضي 2022/2023.
"تعرض محمود الشبراوى لاعب الإسماعيلى للإصابة بالتواء فى أنكل القدم خلال التدريبات الأخيرة، ليتأكد غيابه عن الدراويش فى مباراة غزل المحلة فى كأس الرابطة.
"
"ترسل إدارة النادى الأهلى اليوم، الأحد، خطاباً لمسئولى الاتحاد الأفريقى ""الكاف"" لطلب خوض مباراة الهلال السودانى فى العاشرة مساء الأول من أبريل المقبل."
كشف سامسون دين، رئيس اللجنة البارالمبية الأفريقية، الكثير من الأمور عن استعدادات تنظيم البطولة الأفريقية وسبل التعاون بين اللجنتين المصرية والأفريقية.
فى السادسة مساء اليوم، يستضيف فريق فيوتشر نظيره إسكو دي كارا التوجولي ضمن منافسات الجولة الخامسة من دور المجموعات ببطولة كأس الكونفدرالية الأفريقية.
استعاد فريق سموحة، بقيادة أحمد سامى، القوة الضاربة قبل مواجهة سيراميكا الثلاثاء المقبل باستاد عثمان أحمد عثمان بالجبل الأخضر.
خسر فريق الزمالك من شباب بلوزداد الجزائري، بنتيجة 2 / 0 فى المباراة التي جمعتهما مساء، الجمعة، على استاد 5 يوليو في الجولة الخامسة لمباريات دور المجموعات لبطولة دورى أبطال أفريقيا
بدأ مسئولو النادي الأهلي فتح ملف تجديد عقد حسين الشحات لاعب الفريق، والذى ينتهي بنهاية الموسم الحالي، من أجل الاستمرار مع الأهلي لمدة 3 سنوات جديدة.
ويتصدر بيراميدز المجموعة برصيد 8 نقاط، ويأتي الجيش الملكي في المركز الثاني برصيد 7 نقاط، ويحل فيوتشر في المركز الثالث برصيد 5 نقاط.
يستضيف فريق المنصورة صاحب المركز الثامن برصيد 30 نقطة، فريق بلدية المحلة صاحب المركز الثالث برصيد 38 نقطة، ويسعى ياسر الكنانى المدير الفنى للمنصورة فى استغلال عاملى الأرض والجمهور
"فى السادسة مساء اليوم، يستضيف فريق فيوتشر نظيره إسكو دي كارا التوجولي فى المباراة التي تجمع الفريقين ضمن منافسات الجولة الخامسة من دور المجموعات.
"
يلتقى فريق المقاولون العرب ، فى الخامسة مساء اليوم الأحد، فريق حرس الحدود باستاد عثمان أحمد عثمان بالجبل الأخضر.
تقام على مدار اليوم، الأحد، مباريات قوية فى ثانى أيام دور الثمانية من البلاي أوف لدوري كرة الطائرة سيدات للموسم الرياضي 2022/2023. 
بدأ الجهاز الفني للأهلي، بقيادة السويسرى مارسيل كولر، تجهيز ياسر إبراهيم مدافع الفريق الأحمر للمشاركة فى المباريات بدءاً من بطولة كأس الرابطة.
توج فيوتشر بالنسخة الأولى من بطولة كأس الرابطة المصرية 2022 بعد التغلب على غزل المحلة في المباراة النهائية بخمسة أهداف مقابل هدف.
يغيب عن بيراميدز أمام الجيش الملكى عدد من اللاعبين على رأسهم الدولي البوركيني بلاتي توريه بسبب الإيقاف لحصوله على إنذار ثالث أمام أسكو كارا 
غاب برونو سافيو عن المشاركة مع الأهلي لظروف الإصابة بجزع في الركبة ولم يتمكن من المشاركة مع فريقه فى منافسات كأس العالم للأندية.
يختتم فريق الاسماعيلى بقيادة حمزة الجمل تدريباته اليوم، الأحد، استعداداً لمواجهة غزل المحلة المقرر لها الرابعة عصر غد، الاثنين، باستاد غزل المحلة.
يغيب عدد كبير من لاعبي الأهلي عن التدريبات المقبلة فور استئنافها بسبب انضمامهم للمنتخبين الأول والأولمبي ، حيث يستعد المنتخب الأول لمباراتي مالاوي يومي 24 و28 مارس الجاري
يخوض فريق فيوتشر تحدياً جديداً، عندما يستضيف نظيره أسكو دي كارا التوجولي، في المباراة التي تجمع الفريقين ضمن منافسات الجولة الخامسة من دور المجموعات..
يستضيف فريق المنصورة صاحب المركز الثامن برصيد 30 نقطة، فريق بلدية المحلة صاحب المركز الثالث برصيد 38 نقطة، ويسعى ياسر الكنانى المدير الفنى للمنصورة فى استغلال عاملى الأرض والجمهور
يغيب عن بيراميدز أمام الجيش الملكى عدد من اللاعبين على رأسهم الدولي البوركيني بلاتي توريه بسبب الإيقاف لحصوله على إنذار ثالث أمام أسكو كارا 
ينهى فريق فاركو بقيادة طارق العشري استعداداته اليوم الأحد لمواجهة الاتحاد السكندري، المقرر لها السابعة مساء غد الاثنين باستاد الإسكندرية.
استهل فيوتشر مشواره في دور المجموعات، بالتعادل مع أسكو دي كارا خارج الديار بهدف لمثله، قبل أن يتعادل بنفس النتيجة أمام بيراميدز في الجولة الثانية، ثم خسر أمام الجيش الملكي..
صرفت إدارة نادى سموحة برئاسة فرج عامر، مكافأة الفوز على المقاولون العرب فى الدورى للجهاز الفنى واللاعبين لتحفيزهم قبل مواجهة سيراميكا فى كأس الرابطة..
يطير مارسيل كولر، المدير الفني للأهلي، إلى سويسرا، لقضاء الإجازة التي حصل عليها الفريق الأحمر خلال فترة توقف الدوري الحالي..
تنطلق اليوم، الأحد منافسات دور الستة عشر لبطولة كأس رابطة الاندية المحترفة موسم 2022-2023، وستكون الجماهير على موعد مع مباريات فى غاية القوة والإثارة.
كشف ياسر يحيى، عضو مجلس إدارة النادي المصري، أنه لم يحدث تواصل من الأهلي لتأجيل مباراته وقرأنا الخبر عن طريق المواقع الصحفية..
أكد مؤمن زكريا، نجم النادى الأهلى سابقا، أن محمود عبد المنعم كهربا أهم من أى صفقة جديدة للأهلى وهو اللاعب الأفضل فى التوقيت الحالى..
فاز فريق سيدات الكرة الطائرة بالنادى الأهلى على نظيره الزهور، فى انطلاق دور الثمانية من البلاي أوف لدوري كرة الطائرة سيدات..
شهدت الرياضة المصرية اليوم السبت 18 / 3 / 2023 العديد من الأحداث المهمة، أبرزها تعادل صن داونز الجنوب أفريقى مع الهلال السودانى، ليحيى هذا التعادل فرص الأهلى فى التأهل الأفريقى إلى الدور التالى..
شهدت أخبار الزمالك اليوم السبت 18-3-2023 العديد من الأحداث المهمة، يأتى على رأسها: يعقد مجلس إدارة نادى الزمالك اجتماعا في السادسة مساء غد الأحد..
رفض البنينى دوكو دودو، لاعب وسط سموحة، الانتقال إلى الدورى الأوكرانى فى الموسم المقبل، بعدما وافقت إدارة سموحة على رحيله..
شهد النادي الأهلي اليوم السبت 18 / 3 / 2023 العديد من الأخبار الرياضية المهمة، أبرزها: طلب الأهلي تأجيل مباراته ضد المصري في كأس الرابطة..
كشف السيد السويركي، مدرب حراس مرمى المنتخب الأولمبى، أن ودية المنتخب أمام السودان كانت مثمرة من الناحية الفنية والخططية..
تصدر فريق سيدات كرة اليد بالنادى الأهلى جدول ترتيب دورى عمومى  سيدات اليد للموسم المحلى الحالى 2022 / 2023 بعد الجولة الـ13 برصيد 38 نقطة..
شهدت الرياضة المصرية اليوم السبت 18 / 3 / 2023 العديد من الأحداث المهمة، أبرزها تعادل صن داونز الجنوب أفريقى مع الهلال السودانى ليحيى هذا التعادل فرص الأهلى فى التأهل الأفريقى للدور التالى..
قال سليمان وهدان، عضو مجلس إدارة نادى الزمالك، إنهم لم يتخذوا أي قرار بشأن البرتغالى جوسفالدو فيريرا، المدير الفني للفريق الأول لكرة القدم بالنادى الأبيض..
نال النادي الأهلي درع بطولات الغطس لموسم 2022-2023، بعد هيمنته على المراكز الأولى هذا الموسم في بطولتي الجمهورية وكأس مصر..
حقق المنتخب الأولمبي فوزا مثيرا على نظيره السوداني بهدف دون رد سجله مصطفى سعد ميسى في المباراة التي جمعت المنتخبين اليوم، السبت..
"حصل الفائز بالمركز الأول في ختام بطولة الشطرنج اللاعب الإماراتي سالم عبد الرحمن الحاصل على ترتيب الـ59 عالميًّا، على لقب أستاذ دولي كبير ""GM""، إذ فاز بـ8 جولات من أصل 9.."
اختتم فريق نادي بيراميدز تدريباته في مدينة الرباط العاصمة المغربية قبل مواجهة الجيش الملكي المغربي..
قال البرازيلى روجيريو ميكالى، المدير الفنى للمنتخب الأولمبى، إن بعض اللاعبين يواجهون مشكلة في السفر لزامبيا لخوض مواجهة الإياب من المرحلة الثالثة والأخيرة من التصفيات الأفريقية..
يستعد فريق الأهلي لمواجهة الهلال السوداني على استاد القاهرة الدولي ضمن منافسات الجولة السادسة والأخيرة..
فاز الفريق الأول لكرة الطائرة سيدات بالنادي الأهلي على فريق الزهور بنتيجة 3-0، في المباراة التي أقيمت بينهما اليوم السبت..
حرص الياباني موريناري وتنابي، رئيس الاتحاد الدولي للجمباز، على حضور عروض سيرك دو سوليه العالمي الذي تستضيفه مصر باستاد القاهرة الدولي..
شهدت الرياضة المصرية اليوم السبت 18 / 3 / 2023 العديد من الأحداث المهمة، أبرزها إعلان قائمة منتخب مصر لمباراتى مالاوى واستبعاد محمد عواد ومحمد مجدى أفشة ومحمد شريف..
خسر منتخب مصر للكرة النسائية تحت 20 عاما اليوم السبت من نظيره المغربي بهدف دون رد ضمن منافسات الجولة الثالثة والأخيرة من بطولة شمال أفريقيا..
يعقد مجلس إدارة نادى الزمالك اجتماعا في السادسة مساء غد الأحد لبحث أسباب خسارة الفريق الأبيض من شباب بلوزداد..
تحدث البرازيلى روجيريو ميكالى، المدير الفنى للمنتخب الأولمبى، عن مكاسب فوز الفراعنة على السودان في الودية التي جمعتهما اليوم استعدادا لمباراتى زامبيا..
في أول رد فعل إيجابى من الاتحاد الأفريقى لكرة القدم تجاه رخص التدريب المصرية التي عادت مؤخرا، تلقى اتحاد الكرة موافقة من الكاف لتواجد على ماهر، المدير الفني لفيوتشر، داخل الملعب غدا..
